,earnings,gender,age,region,education,degree
35812,12.55102062,female,43,Midwest,12,highschool
35813,7.692307472,male,39,Midwest,12,highschool
35814,20.76922989,male,48,Midwest,13,highschool
35815,24.24749184,male,42,Midwest,12,highschool
35816,38.46154022,male,49,Midwest,13,highschool
35817,29.32692337,male,51,Midwest,13,highschool
35818,29.32692337,female,52,Midwest,16,highschool
35819,31.25,male,39,Midwest,13,highschool
35820,23.55769157,female,37,Midwest,16,highschool
35821,11.53846169,male,28,Midwest,12,highschool
35822,13.46153831,female,28,Midwest,12,highschool
35823,24.03846169,female,40,Midwest,18,highschool
35824,19.71153831,male,35,Midwest,12,highschool
35825,9.615385056,female,57,Midwest,12,highschool
35826,24.03846169,male,55,Midwest,12,highschool
35827,31.25,female,41,Midwest,18,highschool
35828,19.23077011,male,42,Midwest,13,highschool
35829,9.134614944,female,49,Midwest,12,highschool
35830,13.46153831,female,56,Midwest,18,highschool
35831,18.75,female,30,Midwest,12,highschool
35832,19.23077011,male,61,Midwest,12,highschool
35833,19.23077011,female,47,Midwest,16,highschool
35834,21.63461494,male,49,Midwest,12,highschool
35835,13.46153831,female,48,Midwest,16,highschool
35836,11.53846169,male,26,Midwest,13,highschool
35837,16.58653831,female,29,Midwest,13,highschool
35838,14.42307663,female,29,Midwest,13,highschool
35839,12.98076916,female,29,Midwest,16,highschool
35840,28.84615326,male,32,Midwest,13,highschool
35841,21.63461494,male,62,Midwest,16,highschool
35842,10.38461494,female,60,Midwest,16,highschool
35843,16.42628288,male,37,Midwest,16,highschool
35844,19.71153831,female,36,Midwest,16,highschool
35845,9.615385056,female,43,Midwest,12,highschool
35846,14.42307663,male,40,Midwest,12,highschool
35847,21.63461494,male,31,Midwest,14,highschool
35848,21.63461494,male,57,Midwest,12,highschool
35849,14.90384579,female,42,Midwest,13,highschool
35850,13.46153831,male,26,Midwest,16,highschool
35851,19.23077011,female,29,Midwest,16,highschool
35852,10,male,27,Midwest,16,highschool
35853,20.19230843,female,30,Midwest,16,highschool
35854,15.38461494,male,62,Midwest,12,highschool
35855,11,male,56,Midwest,16,highschool
35856,17.30769157,female,48,Midwest,14,highschool
35857,9.615385056,female,64,Midwest,8,highschool
35858,29.9145298,male,38,Midwest,13,highschool
35859,49.01709366,male,52,Midwest,19,bachelor
35860,8.791209221,female,37,Midwest,12,highschool
35861,31.91094589,male,62,Midwest,16,highschool
35862,9.134614944,male,41,Midwest,13,highschool
35863,7.085020065,female,46,Midwest,12,highschool
35864,26.44230843,male,44,Midwest,16,highschool
35865,9.615385056,female,40,Midwest,12,highschool
35866,26.44230843,male,36,Midwest,13,highschool
35867,9.582996368,female,61,Midwest,12,highschool
35868,20.76922989,male,41,Midwest,18,highschool
35869,9.230769157,female,42,Midwest,20,bachelor
35870,11,female,35,Midwest,12,highschool
35871,20.19230843,male,49,Midwest,12,highschool
35872,5.5,female,61,Midwest,12,highschool
35873,22.11538506,female,43,Midwest,16,highschool
35874,18.16239357,male,26,Midwest,12,highschool
35875,12.01923084,male,40,Midwest,12,highschool
35876,14.90384579,female,62,Midwest,14,highschool
35877,13.65384579,male,63,Midwest,13,highschool
35878,12.01923084,female,58,South,16,highschool
35879,18.92393303,male,28,Northeast,14,highschool
35880,15.38461494,male,42,Northeast,12,highschool
35881,12.91208744,male,47,Northeast,12,highschool
35882,18.10897446,male,48,Northeast,20,bachelor
35883,23.07692337,male,35,Northeast,12,highschool
35884,24.03846169,female,34,Northeast,12,highschool
35885,9.615385056,female,38,Northeast,12,highschool
35886,16.82692337,male,39,Northeast,12,highschool
35887,6.634615421,male,57,Northeast,12,highschool
35888,7.692307472,female,27,Northeast,12,highschool
35889,31.25,male,33,Northeast,12,highschool
35890,12.5,female,58,Northeast,12,highschool
35891,11.53846169,male,23,Northeast,12,highschool
35892,16.82692337,female,45,Northeast,16,highschool
35893,27.83400726,male,55,Northeast,12,highschool
35894,21.15384674,female,38,Northeast,12,highschool
35895,13.46153831,male,50,Northeast,12,highschool
35896,11.53846169,female,25,Northeast,13,highschool
35897,18.58974266,male,32,Northeast,12,highschool
35898,38.46154022,female,30,Northeast,16,highschool
35899,38.46154022,male,38,Northeast,16,highschool
35900,25,male,59,Northeast,12,highschool
35901,14.42307663,male,59,Northeast,12,highschool
35902,19.23077011,female,56,Northeast,14,highschool
35903,11.1888113,female,58,Northeast,16,highschool
35904,6.868131638,female,51,Northeast,13,highschool
35905,24.78632545,male,40,Northeast,12,highschool
35906,10.23076916,female,28,Northeast,16,highschool
35907,8.653845787,male,46,Northeast,12,highschool
35908,20.83333397,male,56,Northeast,13,highschool
35909,16.98365402,female,53,Northeast,12,highschool
35910,16.72240829,male,26,Northeast,18,highschool
35911,31.25,male,31,Northeast,13,highschool
35912,13.73626328,female,60,Northeast,12,highschool
35913,19.23077011,male,58,Northeast,18,highschool
35914,34.61538315,female,56,Northeast,18,highschool
35915,24.03846169,male,35,Northeast,16,highschool
35916,24.03846169,female,27,Northeast,16,highschool
35917,30.36437225,male,30,Northeast,16,highschool
35918,15,male,46,Northeast,9,highschool
35919,8.571428299,female,25,Northeast,13,highschool
35920,19.23077011,female,24,Northeast,16,highschool
35921,38.46154022,male,42,Northeast,16,highschool
35922,17.48251724,male,38,Northeast,16,highschool
35923,33.65384674,male,60,Northeast,12,highschool
35924,42.17274094,male,33,Northeast,18,highschool
35925,34.96503448,male,50,Northeast,12,highschool
35926,10.09615421,female,51,Northeast,12,highschool
35927,22.30769157,male,60,Northeast,12,highschool
35928,13.95781612,male,45,Northeast,16,highschool
35929,34.18803406,female,43,Northeast,16,highschool
35930,31.53846169,female,56,Northeast,18,highschool
35931,16.82692337,female,53,Northeast,14,highschool
35932,13.8111887,male,56,Northeast,14,highschool
35933,17.30769157,female,48,Northeast,12,highschool
35934,10.57692337,male,46,Northeast,16,highschool
35935,23.07692337,male,36,South,18,highschool
35936,16.15384674,male,35,Northeast,13,highschool
35937,30,female,40,Northeast,18,highschool
35938,14.42307663,male,32,Northeast,12,highschool
35939,17.30769157,male,40,Northeast,14,highschool
35940,24.03846169,female,34,Northeast,16,highschool
35941,20.19230843,female,39,Northeast,18,highschool
35942,19.23077011,female,45,Northeast,16,highschool
35943,24.03846169,male,40,Northeast,16,highschool
35944,21.63461494,female,48,Northeast,12,highschool
35945,10.9375,male,33,Northeast,14,highschool
35946,8.097166061,female,26,Northeast,12,highschool
35947,10,male,26,South,12,highschool
35948,11.05769253,female,21,South,12,highschool
35949,11.53846169,male,25,South,11,highschool
35950,23.55769157,female,50,South,14,highschool
35951,32.69230652,male,53,South,16,highschool
35952,14.42307663,female,22,South,12,highschool
35953,24.4755249,male,54,South,18,highschool
35954,11.05769253,female,37,South,14,highschool
35955,16.82692337,male,46,South,13,highschool
35956,15.38461494,female,28,South,13,highschool
35957,16.34615326,male,33,South,12,highschool
35958,10.09615421,female,35,South,12,highschool
35959,15.38461494,female,43,South,16,highschool
35960,14.42307663,female,46,South,12,highschool
35961,14.42307663,male,50,South,13,highschool
35962,7.10059166,male,35,South,12,highschool
35963,18.26922989,female,33,South,13,highschool
35964,8.241758347,male,34,South,12,highschool
35965,11.53846169,female,25,South,19,bachelor
35966,7.211538315,male,61,South,12,highschool
35967,14.42307663,female,44,South,12,highschool
35968,14.42307663,female,59,South,16,highschool
35969,32.05128098,male,60,South,19,bachelor
35970,22.64957237,male,50,South,18,highschool
35971,32.05128098,male,49,South,14,highschool
35972,20.2429142,female,44,South,16,highschool
35973,14.42307663,female,34,South,13,highschool
35974,20.19230843,female,42,South,16,highschool
35975,10.09615421,female,24,South,12,highschool
35976,29.80769157,male,53,South,14,highschool
35977,12.39316273,female,54,South,16,highschool
35978,14.42307663,female,42,South,16,highschool
35979,20.19230843,male,44,South,14,highschool
35980,13.73626328,female,44,South,16,highschool
35981,10,female,40,South,12,highschool
35982,52.13675308,male,47,Northeast,18,highschool
35983,24.4755249,male,43,Northeast,13,highschool
35984,22.43589783,female,44,Northeast,18,highschool
35985,7.211538315,female,49,Northeast,12,highschool
35986,13.46153831,male,40,Northeast,11,highschool
35987,11.53846169,male,29,Northeast,10,highschool
35988,12.01923084,female,30,Northeast,12,highschool
35989,13.46153831,female,55,Northeast,16,highschool
35990,14.23372746,female,25,Northeast,12,highschool
35991,28.84615326,male,38,Northeast,16,highschool
35992,19.23077011,female,47,Northeast,12,highschool
35993,19.23077011,male,46,Northeast,12,highschool
35994,7.47863245,female,21,Northeast,12,highschool
35995,9.134614944,female,62,Northeast,13,highschool
35996,6.25,female,28,Northeast,12,highschool
35997,13.46153831,female,25,Northeast,16,highschool
35998,24.03846169,male,32,Northeast,16,highschool
35999,13.51351357,male,26,Northeast,12,highschool
36000,7.968452454,female,38,Northeast,12,highschool
36001,7.692307472,female,38,Northeast,16,highschool
36002,19.87179565,male,29,Northeast,16,highschool
36003,14.80000019,male,55,Northeast,16,highschool
36004,11.53846169,male,47,Northeast,12,highschool
36005,10.19230747,male,52,Northeast,16,highschool
36006,26.53061295,male,32,Northeast,13,highschool
36007,10.57692337,female,37,Northeast,12,highschool
36008,15.86538506,male,34,Northeast,12,highschool
36009,12.01923084,male,41,Northeast,12,highschool
36010,13.73626328,female,43,Northeast,16,highschool
36011,11.09467411,female,46,Northeast,13,highschool
36012,21.63461494,male,47,Northeast,13,highschool
36013,21.63461494,female,49,Northeast,16,highschool
36014,7.211538315,male,36,Northeast,14,highschool
36015,19.23077011,female,49,Northeast,13,highschool
36016,24.59749603,female,48,Northeast,18,highschool
36017,21.67832184,female,39,Northeast,18,highschool
36018,5.244755268,female,28,Midwest,16,highschool
36019,38.46154022,male,30,Midwest,19,bachelor
36020,22.43589783,female,49,South,13,highschool
36021,13.73626328,male,47,South,12,highschool
36022,24.72527504,male,36,South,13,highschool
36023,18.26922989,male,31,South,13,highschool
36024,6.25,female,45,South,16,highschool
36025,34.13461685,female,37,South,16,highschool
36026,36.05769348,male,50,South,13,highschool
36027,40.86538315,female,46,South,16,highschool
36028,21.15384674,female,60,South,16,highschool
36029,8.17307663,male,33,South,6,highschool
36030,16.82692337,male,33,South,8,highschool
36031,12.98076916,male,30,South,10,highschool
36032,11.53846169,male,49,South,13,highschool
36033,25.48077011,female,37,South,13,highschool
36034,15.38461494,female,26,South,16,highschool
36035,29.80769157,male,36,South,16,highschool
36036,38.46154022,female,37,South,18,highschool
36037,16.82692337,male,47,South,14,highschool
36038,31.25,female,46,South,18,highschool
36039,14.17004013,female,52,South,12,highschool
36040,16.82692337,male,33,South,12,highschool
36041,12,male,49,South,12,highschool
36042,16.82692337,female,45,South,14,highschool
36043,12.01923084,male,45,South,14,highschool
36044,36.05769348,male,43,South,16,highschool
36045,12.5,female,40,South,13,highschool
36046,24.78632545,male,29,South,19,bachelor
36047,19.23077011,male,44,South,12,highschool
36048,13.46153831,female,57,South,12,highschool
36049,10.6275301,female,63,South,13,highschool
36050,9.615385056,female,54,South,12,highschool
36051,48.07692337,male,48,South,12,highschool
36052,14.42307663,female,23,South,16,highschool
36053,19.23077011,female,55,South,16,highschool
36054,14.42307663,female,41,South,13,highschool
36055,16.82692337,male,22,South,13,highschool
36056,34.13461685,male,43,South,12,highschool
36057,13.26530647,female,51,South,12,highschool
36058,27.27272797,female,37,South,16,highschool
36059,12.17948723,male,39,South,12,highschool
36060,18.75,male,50,South,6,highschool
36061,10.1214571,male,37,South,16,highschool
36062,41.34615326,male,50,South,16,highschool
36063,10.57692337,female,57,South,12,highschool
36064,23.07692337,male,31,South,14,highschool
36065,7.65306139,female,52,South,14,highschool
36066,14.42307663,female,42,South,12,highschool
36067,13.98601437,male,40,South,12,highschool
36068,23.54788017,male,58,Northeast,14,highschool
36069,10.66666698,female,64,West,12,highschool
36070,9.615385056,male,26,West,13,highschool
36071,20.5128212,female,27,West,18,highschool
36072,16.5,female,55,South,13,highschool
36073,15.38461494,female,41,West,18,highschool
36074,26.44230843,male,51,West,16,highschool
36075,18.69658089,female,45,West,13,highschool
36076,18.69658089,female,55,West,13,highschool
36077,18.75,female,27,West,13,highschool
36078,33.65384674,female,58,West,18,highschool
36079,12.01923084,female,50,South,13,highschool
36080,12.98076916,male,43,West,16,highschool
36081,19.23077011,female,59,South,12,highschool
36082,5.769230843,male,22,South,13,highschool
36083,13.46153831,male,26,South,13,highschool
36084,9.615385056,female,21,South,13,highschool
36085,20.67307663,male,42,South,12,highschool
36086,8.769230843,female,58,Northeast,12,highschool
36087,14.42307663,male,37,South,20,bachelor
36088,20.76922989,male,53,Midwest,16,highschool
36089,31.25,female,52,Midwest,13,highschool
36090,18.26922989,male,30,West,16,highschool
36091,16.34615326,male,51,West,13,highschool
36092,10.68376064,male,29,South,16,highschool
36093,14.42307663,female,34,South,16,highschool
36094,3.55029583,male,24,Midwest,12,highschool
36095,20.19230843,female,34,Midwest,13,highschool
36096,20.19230843,female,58,Northeast,16,highschool
36097,14.25,female,27,Midwest,16,highschool
36098,27.47252655,male,51,Midwest,16,highschool
36099,11.11111069,male,45,Midwest,12,highschool
36100,17.09401703,male,36,Midwest,14,highschool
36101,12.01923084,female,35,Midwest,13,highschool
36102,6.813186646,female,45,South,14,highschool
36103,14.90384579,female,37,South,16,highschool
36104,20.19230843,female,34,South,16,highschool
36105,27.47252655,male,37,South,16,highschool
36106,15.38461494,male,24,West,13,highschool
36107,13.2867136,male,25,West,13,highschool
36108,40.86538315,female,36,West,16,highschool
36109,38.46154022,male,44,West,12,highschool
36110,19.23077011,female,42,West,12,highschool
36111,25.96153831,male,50,West,13,highschool
36112,33.21678162,female,51,West,18,highschool
36113,22.43589783,male,35,Midwest,14,highschool
36114,38.46154022,male,51,West,16,highschool
36115,16.82692337,female,49,West,18,highschool
36116,21.63461494,male,55,South,13,highschool
36117,28.84615326,male,50,South,16,highschool
36118,9.134614944,female,51,South,13,highschool
36119,28.84615326,male,33,South,16,highschool
36120,14.9572649,female,32,South,16,highschool
36121,11.53846169,male,52,South,8,highschool
36122,13.46153831,male,25,South,10,highschool
36123,9.615385056,female,47,South,12,highschool
36124,10.57692337,male,38,South,12,highschool
36125,15.38461494,female,27,Midwest,16,highschool
36126,16.82692337,male,27,Midwest,18,highschool
36127,24.51922989,male,55,South,18,highschool
36128,13.94230747,female,52,South,13,highschool
36129,13.59416485,male,32,Northeast,14,highschool
36130,18.68131828,female,28,Northeast,13,highschool
36131,19.23077011,male,49,South,13,highschool
36132,24.03846169,female,46,South,16,highschool
36133,34.45512772,female,46,West,18,highschool
36134,15.82532024,male,51,West,16,highschool
36135,17.1875,female,34,West,13,highschool
36136,26.44230843,male,46,West,20,bachelor
36137,11.05769253,female,33,South,14,highschool
36138,20.94017029,male,34,South,16,highschool
36139,28.84615326,male,44,West,11,highschool
36140,24.03846169,male,45,South,12,highschool
36141,13.73626328,female,41,South,12,highschool
36142,8.413461685,female,36,West,12,highschool
36143,48.07692337,male,41,West,12,highschool
36144,38.46154022,male,56,West,14,highschool
36145,22.59615326,female,55,West,14,highschool
36146,29.26421356,female,56,West,16,highschool
36147,12.98076916,female,44,West,14,highschool
36148,16.61538506,male,63,West,12,highschool
36149,15.22435856,male,40,West,12,highschool
36150,13.75,male,47,West,14,highschool
36151,8.053571701,female,40,West,12,highschool
36152,16.82692337,female,37,West,14,highschool
36153,26.92307663,male,39,West,13,highschool
36154,18.50961494,male,50,West,14,highschool
36155,16.19822502,male,29,West,12,highschool
36156,3.846153736,male,28,West,13,highschool
36157,23.67163467,female,37,West,13,highschool
36158,29.70432663,male,38,West,14,highschool
36159,17.30769157,male,27,West,13,highschool
36160,18.75,female,62,West,13,highschool
36161,24.03846169,female,31,West,18,highschool
36162,53.41880417,male,30,West,16,highschool
36163,34.96503448,male,56,West,16,highschool
36164,6.25,female,23,West,10,highschool
36165,19.23077011,male,51,West,12,highschool
36166,14.42307663,female,45,West,12,highschool
36167,14.90384579,female,40,South,14,highschool
36168,12.82051277,male,56,South,12,highschool
36169,40.86538315,male,38,South,16,highschool
36170,14.42307663,male,32,South,12,highschool
36171,8.17307663,female,23,South,13,highschool
36172,12.5,male,42,South,12,highschool
36173,6.903353214,female,48,South,10,highschool
36174,25,female,33,South,16,highschool
36175,10.57692337,male,30,South,12,highschool
36176,31.11888123,male,42,South,12,highschool
36177,13.84615421,male,49,South,12,highschool
36178,13.84615421,female,53,South,12,highschool
36179,4.807692528,female,50,South,11,highschool
36180,9.615385056,male,55,South,10,highschool
36181,24.03846169,female,50,South,18,highschool
36182,16.02564049,male,47,South,13,highschool
36183,21.79487228,male,24,South,12,highschool
36184,11.05769253,female,25,South,16,highschool
36185,18.46153831,female,46,West,13,highschool
36186,11.53846169,female,23,West,16,highschool
36187,19.78022003,female,32,West,12,highschool
36188,23.07692337,male,35,West,12,highschool
36189,23.07692337,female,40,West,16,highschool
36190,28.84615326,male,40,West,16,highschool
36191,14.42307663,male,42,West,16,highschool
36192,28.84615326,female,48,West,16,highschool
36193,7.5,female,55,West,13,highschool
36194,16.34615326,male,53,West,16,highschool
36195,15.38461494,female,39,West,13,highschool
36196,8.653845787,female,23,West,12,highschool
36197,13.46153831,male,36,West,12,highschool
36198,19.23077011,male,39,West,12,highschool
36199,39.42307663,female,48,West,13,highschool
36200,11.05769253,male,58,West,18,highschool
36201,10.57692337,male,39,West,12,highschool
36202,9.134614944,male,36,West,12,highschool
36203,14.42307663,female,34,West,13,highschool
36204,16.82692337,male,32,West,12,highschool
36205,21.63461494,female,31,West,13,highschool
36206,11.53846169,female,32,West,13,highschool
36207,12.01923084,male,21,West,12,highschool
36208,21.63461494,female,45,West,12,highschool
36209,19.13461494,female,23,West,12,highschool
36210,17.30769157,female,54,West,14,highschool
36211,26.92307663,female,60,West,16,highschool
36212,17.30769157,male,25,West,16,highschool
36213,24.03846169,female,63,West,16,highschool
36214,9.245562553,male,27,West,13,highschool
36215,9.615385056,female,47,West,16,highschool
36216,12.9629631,female,40,West,12,highschool
36217,45.67307663,male,43,West,16,highschool
36218,24.03846169,female,40,West,16,highschool
36219,26.92307663,female,49,West,14,highschool
36220,21.63461494,male,40,West,12,highschool
36221,9.134614944,male,44,West,12,highschool
36222,11.53846169,female,59,West,13,highschool
36223,6.656804562,female,33,West,9,highschool
36224,19.23077011,male,37,West,11,highschool
36225,5.17751503,male,31,West,9,highschool
36226,6.971153736,male,29,West,9,highschool
36227,9.615385056,male,34,West,9,highschool
36228,24.03846169,male,32,West,9,highschool
36229,15.38461494,female,47,West,12,highschool
36230,5.769230843,female,31,South,11,highschool
36231,36.05769348,male,58,West,14,highschool
36232,36.05769348,female,61,West,18,highschool
36233,55.28845978,male,63,West,16,highschool
36234,45.67307663,female,61,West,12,highschool
36235,11.90476227,male,30,Midwest,18,highschool
36236,19.52991486,male,50,West,13,highschool
36237,7.142857075,male,39,West,16,highschool
36238,12.01923084,male,24,West,13,highschool
36239,17.30769157,female,35,West,16,highschool
36240,13.46153831,female,43,West,12,highschool
36241,12.01923084,female,42,West,12,highschool
36242,42.73504257,male,32,West,16,highschool
36243,25.41208839,male,42,West,13,highschool
36244,19.23077011,female,33,West,18,highschool
36245,29.76190567,male,37,West,14,highschool
36246,20.19230843,female,44,West,13,highschool
36247,7.826922894,female,24,West,12,highschool
36248,10.57692337,male,21,West,12,highschool
36249,14.90384579,male,37,West,9,highschool
36250,16.34615326,female,46,West,12,highschool
36251,9.615385056,male,28,West,12,highschool
36252,5.769230843,male,33,West,13,highschool
36253,14.42307663,male,37,West,6,highschool
36254,28.36538506,female,35,West,12,highschool
36255,25.64102554,male,53,West,12,highschool
36256,38.46154022,male,47,West,14,highschool
36257,21,male,35,West,12,highschool
36258,25.44378662,female,34,West,16,highschool
36259,16.82692337,female,32,West,12,highschool
36260,12.25274754,male,34,West,16,highschool
36261,42.30769348,female,40,West,18,highschool
36262,20.34023666,male,27,West,12,highschool
36263,8.990385056,female,22,West,16,highschool
36264,12.01923084,male,36,West,16,highschool
36265,31.63461494,female,38,West,16,highschool
36266,6.25,female,37,West,9,highschool
36267,10,male,31,West,11,highschool
36268,21.36752129,female,27,West,16,highschool
36269,18.75,male,32,West,16,highschool
36270,14.47368431,female,30,West,16,highschool
36271,13.94230747,female,32,West,10,highschool
36272,18.37606812,male,49,West,16,highschool
36273,14.42307663,female,35,West,16,highschool
36274,9.899999619,female,38,West,12,highschool
36275,5.769230843,female,44,West,8,highschool
36276,36.05769348,female,47,West,18,highschool
36277,22.59615326,male,47,West,12,highschool
36278,10.57692337,male,30,West,8,highschool
36279,9.615385056,female,21,West,8,highschool
36280,9.615385056,male,25,West,8,highschool
36281,9.615385056,male,25,West,8,highschool
36282,10.57692337,female,27,West,13,highschool
36283,12.69230747,female,36,West,13,highschool
36284,11.53846169,female,24,West,12,highschool
36285,25.30364418,male,25,West,12,highschool
36286,48.07692337,male,56,West,16,highschool
36287,17.30769157,female,50,West,14,highschool
36288,19.58041954,male,37,West,13,highschool
36289,35.76922989,male,46,West,18,highschool
36290,24.51922989,female,45,West,16,highschool
36291,36.53845978,male,40,West,14,highschool
36292,26.44230843,male,40,West,13,highschool
36293,9.134614944,female,50,West,12,highschool
36294,17.30769157,female,22,West,12,highschool
36295,38.46154022,male,55,West,16,highschool
36296,19.23077011,male,33,West,16,highschool
36297,11.09467411,female,31,West,16,highschool
36298,11.05769253,female,48,West,9,highschool
36299,28.84615326,male,39,West,16,highschool
36300,24.03846169,female,36,West,16,highschool
36301,21.15384674,male,46,West,12,highschool
36302,16.82692337,female,52,West,16,highschool
36303,24.17582512,female,36,West,13,highschool
36304,34.61538315,male,49,West,13,highschool
36305,12.01923084,female,43,West,14,highschool
36306,23.03921509,female,34,West,16,highschool
36307,10.5,male,39,West,16,highschool
36308,13,male,46,West,13,highschool
36309,16.28205109,female,43,West,12,highschool
36310,21.15384674,male,31,West,13,highschool
36311,9.615385056,female,28,West,13,highschool
36312,11.53846169,male,23,West,13,highschool
36313,17.30769157,male,48,West,12,highschool
36314,25.48077011,female,51,West,13,highschool
36315,6.993007183,male,51,West,13,highschool
36316,24.03846169,male,53,West,16,highschool
36317,16.34615326,female,63,West,19,bachelor
36318,18.46153831,male,26,West,13,highschool
36319,18.23607445,male,61,West,18,highschool
36320,39.42307663,male,52,West,16,highschool
36321,14.61538506,female,52,West,16,highschool
36322,16.82692337,female,43,West,12,highschool
36323,26.44230843,female,37,West,16,highschool
36324,38.46154022,male,38,West,16,highschool
36325,7.211538315,male,63,West,19,bachelor
36326,31.25,female,49,West,20,bachelor
36327,28.84615326,female,45,West,16,highschool
36328,17.48251724,male,44,West,16,highschool
36329,19.23077011,female,44,West,13,highschool
36330,15.38461494,male,53,West,16,highschool
36331,12.30769253,male,30,West,12,highschool
36332,7.692307472,male,23,West,13,highschool
36333,9.329445839,female,48,West,12,highschool
36334,13.63636398,male,27,West,12,highschool
36335,13.46153831,male,43,West,16,highschool
36336,13.46153831,female,41,West,16,highschool
36337,12.01923084,male,54,West,6,highschool
36338,4.39560461,female,52,West,6,highschool
36339,10.57692337,male,27,West,11,highschool
36340,12.80769253,male,53,West,13,highschool
36341,7.988165855,male,22,West,12,highschool
36342,12.82051277,male,43,West,12,highschool
36343,9.890110016,female,50,West,12,highschool
36344,9.375,female,47,West,12,highschool
36345,9.25778389,female,56,West,13,highschool
36346,6.730769157,female,24,West,12,highschool
36347,13.36538506,female,61,West,12,highschool
36348,17.30846214,male,35,West,16,highschool
36349,6.25,female,38,Midwest,12,highschool
36350,10.68605804,female,34,Midwest,13,highschool
36351,9.615385056,male,21,Midwest,12,highschool
36352,24.03846169,male,38,Midwest,12,highschool
36353,20.52884674,male,38,Midwest,16,highschool
36354,12.01923084,female,48,Midwest,16,highschool
36355,16.34615326,female,32,Midwest,12,highschool
36356,12.01923084,female,55,Midwest,12,highschool
36357,15.56776524,male,56,Midwest,12,highschool
36358,28.47633171,male,35,Midwest,14,highschool
36359,4.423077106,male,29,Midwest,8,highschool
36360,27.77777863,male,44,Midwest,16,highschool
36361,32.69230652,female,54,Midwest,16,highschool
36362,32.05128098,male,54,Midwest,18,highschool
36363,5.769230843,female,23,Midwest,16,highschool
36364,45.67307663,male,32,Midwest,16,highschool
36365,17.30769157,female,26,Midwest,13,highschool
36366,13.94230747,female,38,Midwest,13,highschool
36367,31.25,male,28,Midwest,12,highschool
36368,10.09615421,female,34,Midwest,12,highschool
36369,15.67307663,female,33,Midwest,13,highschool
36370,16.02564049,male,48,Midwest,13,highschool
36371,15.86538506,female,47,Midwest,16,highschool
36372,23.07692337,male,42,Midwest,12,highschool
36373,16.34615326,female,49,Midwest,14,highschool
36374,12.01923084,female,33,Midwest,12,highschool
36375,36.32478714,male,33,Midwest,16,highschool
36376,23.27606773,male,53,Midwest,16,highschool
36377,16,male,45,Midwest,13,highschool
36378,7.692307472,male,30,Midwest,12,highschool
36379,16.82692337,male,51,Midwest,18,highschool
36380,21.63461494,female,46,Midwest,14,highschool
36381,4.099999905,male,22,Midwest,16,highschool
36382,21.36752129,male,50,Midwest,13,highschool
36383,17.54807663,female,64,Midwest,13,highschool
36384,33.65384674,male,53,Midwest,12,highschool
36385,12.01923084,female,53,Midwest,12,highschool
36386,26.44230843,male,60,Midwest,13,highschool
36387,10.5,female,32,South,13,highschool
36388,21.4285717,male,40,Midwest,12,highschool
36389,16.82692337,female,28,Midwest,16,highschool
36390,22.59615326,male,27,Midwest,11,highschool
36391,9.134614944,female,24,Midwest,12,highschool
36392,26.15384674,male,29,Midwest,16,highschool
36393,29.23077011,female,31,Midwest,16,highschool
36394,10.68376064,male,44,Midwest,12,highschool
36395,13.46153831,male,42,Midwest,12,highschool
36396,20.67307663,male,45,Midwest,12,highschool
36397,9.615385056,male,49,Midwest,12,highschool
36398,19.23077011,male,28,Midwest,12,highschool
36399,25.48077011,male,40,Midwest,14,highschool
36400,36.05769348,male,33,Midwest,16,highschool
36401,24.03846169,male,56,Midwest,19,bachelor
36402,26.22377586,male,41,Midwest,14,highschool
36403,16.82692337,female,41,Midwest,13,highschool
36404,23.84615326,male,31,Midwest,16,highschool
36405,27.30769157,female,32,Midwest,16,highschool
36406,17.78846169,male,33,Midwest,16,highschool
36407,5.494505405,male,40,Midwest,12,highschool
36408,18.26922989,female,28,Midwest,14,highschool
36409,19.5,male,42,Midwest,14,highschool
36410,18.13186836,male,29,Midwest,9,highschool
36411,16.82692337,male,27,Midwest,18,highschool
36412,11.85152054,female,27,Midwest,18,highschool
36413,27.77777863,female,42,Midwest,16,highschool
36414,21.63461494,male,52,Midwest,14,highschool
36415,26.92307663,male,45,Midwest,12,highschool
36416,30,male,45,Midwest,12,highschool
36417,9.615385056,female,37,Midwest,12,highschool
36418,22.59615326,male,36,Midwest,13,highschool
36419,20.57692337,male,32,Midwest,12,highschool
36420,9.491258621,male,55,Midwest,18,highschool
36421,3.839860201,female,55,Midwest,16,highschool
36422,25,male,39,Midwest,16,highschool
36423,11.11111069,female,34,Midwest,16,highschool
36424,48.07692337,male,45,Midwest,16,highschool
36425,15.86538506,female,33,Midwest,16,highschool
36426,30.59440613,male,41,Midwest,16,highschool
36427,17.09401703,female,40,Midwest,18,highschool
36428,5.649038315,female,38,Midwest,13,highschool
36429,17.30769157,female,57,West,12,highschool
36430,10.78799248,male,37,Midwest,13,highschool
36431,11.53846169,male,60,Midwest,12,highschool
36432,9.134614944,male,23,Midwest,12,highschool
36433,17.30769157,male,44,Midwest,13,highschool
36434,33.65384674,male,43,Midwest,18,highschool
36435,7.476922989,female,45,Midwest,12,highschool
36436,8.974358559,male,28,Midwest,6,highschool
36437,40.06410217,male,40,South,19,bachelor
36438,4.807692528,female,47,South,19,bachelor
36439,25,female,58,South,18,highschool
36440,15.81196594,male,29,South,13,highschool
36441,21.36752129,female,28,South,18,highschool
36442,36.05769348,male,49,South,14,highschool
36443,20.29914474,female,44,South,16,highschool
